furnace_entry_temp_c,furnace_exit_temp_c,die_temp_c,transfer_time_s,press_force_kn,press_speed_mm_s,dwell_time_s,blank_thickness_mm,steel_grade,active_cooling,cooling_pressure_bar,cooling_flow_l_min,tensile_strength_mpa
849.422267795998,895.3227754031577,164.16215765883663,5.112866909215391,1251.1256291575296,50.0,3.436336523236236,1.1472321139290476,2,1,12.0,32.58106773635944,1001.907350809948
854.1258438928511,901.8138637339628,139.3645466775697,4.5855860021939865,830.8336620106577,50.0,3.663250167063169,1.3690369833175275,2,1,10.063802009149004,33.98637276123462,783.5821131283034
851.8581215890373,892.7001092837376,141.36262393290957,4.409762820718337,1281.2622926291351,50.0,3.1568728003239004,1.1686128955926938,2,1,12.0,27.55240487712808,1030.4626012959436
874.4489853174607,918.7530951339676,141.48791136402224,6.266671408408597,948.44861062802,50.0,3.3628752882770336,1.0260792134460144,1,0,12.0,25.53141927253507,903.3493915476936
830.8341559708898,875.7453552670062,138.47082721594987,4.103158102024549,1269.8789747543,50.0,3.148078243167717,1.4234983782114363,2,1,12.0,29.20158290297764,1078.2567379550712
822.6259762990251,875.9240016804841,145.6268000415773,4.816605522211789,1250.0928860933143,50.0,3.341909023526815,1.6593804813155404,1,1,12.0,31.844871831654213,1107.544083981755
880.558875085658,937.1182347620244,135.42422112077534,5.4077355323636445,1335.3302271546484,50.0,3.0,1.5834486868384394,3,0,12.0,30.99031663145674,1063.1441622057173
850.8831908756099,914.1243843996044,137.3275538544589,4.546326370360661,1302.9378241112588,54.05877918867545,4.156277316654444,1.592995687636361,2,1,7.558015354873723,31.196871678628607,1110.1573515444002
852.8225973274256,898.2560431578363,151.88913021215046,5.540851626380382,1158.5174208149474,50.0,3.926501193909557,1.2104536562537782,2,0,12.0,28.726466379005515,1004.5575031838744
832.3442518318546,894.021274468724,134.2556470525677,3.782854511501162,1253.3394883340054,50.0,3.446591544679172,1.2232227289509907,3,1,9.791859226508276,33.319483299973925,995.116085814627
872.9947590556069,918.166455131575,132.9454148543254,3.7615000335131104,1358.4337090265744,50.0,3.0992587636665307,1.5719536538609211,3,1,12.0,30.886187725270904,1078.5090844703284
847.5315204495333,884.6889508108254,151.266698543916,5.094377987550547,1212.3392669083871,50.0,4.364789947768442,1.4825244359736625,3,0,12.0,35.84010422767936,902.9145734234686
850.6037689113833,907.9884185463364,142.42050199916196,4.229412347896095,1216.945863705448,50.096595213572336,4.081443775678156,1.488464083940067,2,1,12.0,33.907177392279955,1023.5782792660752
822.11139043928,875.3939455228516,125.31259457016468,6.122099314549579,881.9504286121453,50.0,3.382585447037223,1.1165869504167425,3,1,12.0,37.00655297561598,774.760935621211
854.0757968687839,907.6036112975728,156.1707904651504,6.873724329862514,1194.868186404283,50.0,3.792338332412794,1.218901401309149,1,1,9.092292336687764,18.0190687329022,1076.073798862859
860.373979673061,905.2181706281336,154.58106425372105,4.482578992292643,969.5465500006776,50.0,3.736066235730708,1.3885262803132086,2,0,12.0,31.6416271694804,699.3405063573342
879.1360050886306,936.654055453772,141.0903272128391,4.313929594984511,1250.3175614626518,58.01331599383487,3.341608203072603,1.1329056974846896,3,1,12.0,28.11319215664948,990.099556252495
842.3001458519358,892.8230229228665,145.20700101041822,3.8011573867108575,1386.7599936671363,50.0,3.300275591845811,1.2266962293159065,1,1,12.0,40.0,1210.898065396634
827.5414704771804,879.9961692116821,149.67378148459238,3.3583834227632017,1320.9667584717374,50.0,3.734173032311765,1.4225082229682464,2,1,10.337651176401906,39.31486878288117,1091.2641306589542
825.162459357351,875.616435429738,126.10424876508463,6.089143026174996,875.55035858697,50.0,3.470750325466323,1.148464999320894,3,1,12.0,36.71371284019367,792.0682431872574
840.621274533108,881.2451658103912,150.9786382312852,4.5712764463841,1157.7401454412616,50.0,3.658129539604394,1.5380729207458832,1,1,12.0,27.15087930993987,981.4705858197055
862.9514965279395,920.3136183318428,168.40689436967986,4.833308534972254,1105.6426040862873,50.0,3.0,1.6169931519901513,2,1,10.524755892258227,23.458919211405743,858.4470633348709
822.8606580747958,870.9645124989723,146.462972724532,4.869940523051302,1062.2781428842466,50.0,3.034656690286189,1.3283755499389795,3,1,12.0,36.1325217783948,849.9503110721203
836.4220730126945,883.860732129152,162.47900418147114,5.0047915331456885,1188.1534277073272,50.0,3.3969728469651006,1.6240511628459808,1,1,11.330340669187974,30.02412299926837,969.9888583946374
854.2204630658448,898.5451213472872,138.77434076901093,4.941575129629951,1431.1570713522708,50.0,3.544814904987712,1.349081226232283,3,0,12.0,36.16031324470819,1035.3434626872145
846.1662633027547,904.7140661643582,157.71281926580966,5.102961832692299,1024.2380187170272,50.0,4.034837965003707,1.183187300743679,2,0,12.0,26.095720901115445,843.5183360735832
887.6152940773893,931.9297569278874,144.49319945024908,5.358725215163234,1020.1133279443984,50.0,3.4963886065152097,1.4098920143389015,3,1,12.0,30.89871395884629,904.662477518914
875.8492771831017,924.2371639401224,162.66124115240163,4.812335881195242,1310.2375825979286,50.0,3.9089254380689344,1.5925105384378504,2,0,12.0,34.71996557933019,1054.685458387367
833.1017237490421,876.207189836126,165.0869309490351,3.4068073832993955,824.5248761980806,51.81284722668489,3.195557000036244,1.6379358444498209,3,0,12.0,27.579506159877475,606.5931352215831
838.9572083708134,887.908992609675,144.23761962009283,5.174571860350286,1055.9210585428962,50.0,3.36672805277646,1.4430497143193315,2,1,12.0,29.212006178525908,861.0440583003016
849.955315959382,911.289914851957,154.49933143283943,5.527575499420247,1092.1291920767064,50.0,3.842155649955676,1.2077439401016454,2,0,12.0,30.484407965824644,873.8348497841617
851.6908567381262,906.2736673649596,145.47160939431555,4.936146369424803,1046.5404686035197,50.0,3.383003033931027,1.376081498656546,2,1,12.0,22.92352634840148,881.2167058674221
848.9858745871314,893.317224362007,132.08779011433688,5.935955289881546,1236.3074359680445,50.0,3.2290448678128083,1.0108029981932816,3,1,12.0,16.133444562346632,994.9695718465296
821.433471136568,869.703471370123,171.07538230162146,4.857193614849238,1381.9786789776435,51.422358490667534,3.575530742937758,1.2376235802424875,2,1,12.0,38.060703493621055,1026.9543757829872
841.2846899650893,891.1894280905634,142.51733511887022,4.815857891131183,1436.6825317850685,51.959091194342,3.774854246351519,1.6248411367082058,1,1,12.0,30.055712451681863,1178.677551908585
827.3871251917809,863.8626808437684,146.04350580629242,4.45264784906488,1493.553282308031,50.0,4.284272765122994,1.2077019949067616,3,0,12.0,30.90135181815208,1108.399680656871
881.3862408098356,917.8725845149796,148.87180604157513,5.73429850994942,1160.4731902322446,50.0,4.341890525960968,1.593268335315572,2,1,12.0,27.059823583981515,909.1213530145524
827.3768577015064,876.4693179972286,146.64282350216672,4.497445586619859,1004.8918456700268,50.0,3.483265690252652,1.2093630673844613,2,1,11.619922820495496,29.35778589420369,767.5195023723762
871.3815401207632,909.1970992182188,152.93850395045925,4.605138333066385,1298.8444446558915,54.06151051287196,3.920131673038292,1.221096637738363,3,1,12.0,31.97126364942473,1007.3479636008587
848.3411277145694,912.0369797111264,146.85634505569973,4.576975657090712,1384.4558445468622,50.0,3.2397289464082224,1.3060102140510064,3,1,12.0,31.38270704062544,1087.6147713966636
823.921236791445,886.7146865078098,142.10533190416857,4.810783761889203,1126.1265199774728,50.456950055909466,3.216258694975984,1.5946255261329263,1,1,12.0,31.644791979912096,984.0592133504329
869.361140819253,914.4247988944162,135.20432979783263,5.086717732078296,1147.5183976358026,50.0,3.2868439948406243,1.2176965389830257,3,1,12.0,22.863556658979064,854.1544718567369
835.7148694372759,886.7979568352421,138.42962627957928,4.882181089118372,1132.2534138726587,50.0,3.2482676861014483,1.1778378545332069,1,1,12.0,32.52447951712759,990.5955734428412
832.3233405379947,877.4254397231614,167.42001007893023,5.278929831912258,1207.1965363277754,50.65051277653053,4.054464679213963,1.169051839026506,1,0,11.86953582571724,27.545775432798727,1037.243764857347
878.0733219438642,926.0140081221504,149.38434717168693,4.684947479837576,1003.1451709911148,50.0,3.842485219334492,0.9292203749996382,2,1,12.0,29.215564149549483,881.5669430615387
870.2548915139074,921.9652173113648,168.59938322522171,5.756681114124622,1061.4519515768716,50.0,3.94886992598232,1.311757541365952,2,1,12.0,16.53298769327386,739.6868935844656
841.0900673392093,885.9417721310269,151.724520897877,5.84727523170768,1268.0370662638986,50.0,3.81053565427699,1.3952436699951816,1,1,8.686058780043584,31.437646084411924,1145.20632299009
850.2000328602414,899.197957193956,145.53270022083174,4.428568182012204,1391.4958274932442,50.0,4.405878506223764,1.1743707387062234,2,1,12.0,28.52896751877685,1188.9766021690589
816.504008678874,875.3403326834207,158.2575224416505,4.599914346421379,1188.250632809633,50.0,3.630746641418909,1.2236215514511877,3,1,12.0,33.22335184624402,872.9391781255399
855.3976160105531,904.1988816029348,153.1834246885726,5.302084228597402,1242.242393535808,50.78648122469503,3.4986164560347404,1.664799357591224,2,1,11.408372395473512,19.01972196088904,935.2551120583828
875.7259889136653,925.8262877555816,145.82859409676732,4.01933514764124,1188.6571880958004,55.6831098158016,3.3726981300476404,1.4175025583147742,1,1,12.0,24.161648838052617,1114.7057903727691
867.7094834697203,906.0226722870412,174.34269473033936,4.467554682042212,1289.9468944678342,50.0,3.2265535222475235,1.4107549046934045,2,1,12.0,31.305628657472152,1034.0102814418658
862.5910929379257,921.0706147162424,159.1454152514385,5.851549290138058,970.2152701735096,50.0,4.116231420492105,1.0852818989275823,2,0,12.0,37.18905236014549,880.6155199708217
858.2789647372408,908.6248080874408,148.0303275425996,6.336958609232831,1088.192625999739,50.0,3.562038832931787,1.0270737934748986,2,1,12.0,30.628013893314822,929.7001385592288
858.5842155511948,911.9919907895642,166.75140268299444,5.700645809031617,1241.5418503348333,50.0,3.4576685026992173,1.0541347409299384,3,0,10.752547959184358,32.14339260380039,881.0681349039938
856.5264752183618,907.8144488014154,142.62738320571307,4.490256369978697,1092.2328042922709,50.0,3.013526105941612,1.3490172316076718,2,1,12.0,31.60356374461888,881.571091716503
842.3059226581088,880.4797394803752,162.97577680402946,3.959129309562379,797.4574913282551,50.0,3.266911101553634,1.5482711100012112,3,1,12.0,37.396861675953446,615.6256019467576
824.7151837720438,870.7991465899031,162.0641855377823,4.96684541567171,1127.424219204554,50.0,3.0,1.177290758234057,2,1,12.0,26.176519322483607,860.7026944935651
832.4953091243161,884.8069335717472,162.6247426081844,3.4249300042134005,1356.9370422210648,50.0,3.192567403674808,1.4012266353186953,1,0,12.0,30.006266531161323,1069.9561108116811
871.9457270297241,922.0666386527456,162.74277497403176,5.552819818309442,1368.7469446428763,50.0,3.200946290829841,1.3158254218771277,1,1,12.0,33.51449024001718,1147.2879974243583
846.9631297581753,891.5441243591382,138.21638182258803,5.203230841554794,1404.8470744038425,50.0,3.0,1.1892982672313122,2,0,12.0,25.73943788171933,1122.8573633910123
830.7923851653111,886.6677016950057,157.5198578489847,5.2027081477672965,1324.15530971568,50.0,3.359913404631076,1.4047944420391063,3,1,12.0,34.849971494429575,982.415797216015
844.4349568594856,895.9934270450754,143.56805769669256,4.239279445420002,1402.55915047438,50.0,3.220473156495422,1.4121133636371836,3,1,12.0,31.10931391731855,1152.3093946262002
853.1433221904563,892.6948043064607,143.5162066815003,5.774232585242904,991.5330659945412,51.27333211157371,3.762619094568296,1.0212373792441207,1,1,12.0,39.05310390632179,974.0750389406652
855.3938656845714,899.7976365464895,141.25490489844515,5.101444688808634,1183.7340802106385,52.84329324440056,3.8088738089994623,1.0587090241076689,2,0,12.0,39.1397028180053,1044.3700442837803
880.2963163453037,932.2273882258332,154.68404359544937,5.97533468239749,1016.6586797531364,50.0,3.634271573113815,1.6382529907689762,2,1,12.0,22.69878023511369,864.3131980720451
846.9939793942218,900.1578624392262,141.47008127946123,4.486725066536929,1066.930387134321,50.0,3.0,1.3629566001330569,3,1,11.236172103404249,33.98301341500546,785.6771938955155
831.4294756252016,881.5425296823705,151.10818611260703,5.441934307325646,1173.510571577204,50.14733101780084,3.0,0.8376164499839467,1,1,12.0,25.40835577747947,1053.9084874238208
856.9476103189426,918.0432110449271,162.7661160967886,5.162100612877024,1154.4552434148663,50.0,3.70528694557172,1.1613654990649402,2,1,12.0,25.225861711241627,918.4768935874152
854.1134051780424,897.8502785813058,153.39244931013735,4.743055424140683,1084.0804818082563,50.0,3.0,1.4443282697809336,3,1,12.0,27.66664957411995,847.8759740454761
843.625313345866,890.9632105728515,135.72877972576077,5.340575413092932,1013.0893501624944,50.0,3.743229206244539,1.219124032166991,1,1,12.0,31.97845048389357,1000.2679993213898
852.5627271620211,901.7709013001996,135.67586272043323,4.730201200938576,953.7923258826,50.0,3.707777514102793,1.3392406727728037,1,1,12.0,27.889101822548863,861.0898998873467
832.8645408141524,890.9423628611518,155.91262317788602,4.395881010158919,1297.7726961236333,50.0,3.752758032136047,1.0924757997086998,2,1,12.0,30.394875116702323,1068.6592591051394
853.522994947656,908.6690910070314,172.2701121084367,4.167866040448981,1474.2563754506382,50.0,4.166692089857412,1.5518390485668383,1,1,12.0,40.0,1263.5492795070236
850.2627358115143,896.754009055678,141.96193564332998,5.082246112513476,1339.3520809222111,50.0,3.3382068312812945,1.5811003800808427,2,1,12.0,34.14906752725011,1069.6565362791134
865.5556117185664,914.6234562941409,164.19508365121337,4.428763715065224,1028.0756886363013,52.4204235796352,3.0,1.1902843609345002,2,1,12.0,31.210510819319413,884.3118385149563
830.2303337368771,882.644685505759,136.99658903602568,5.797961489935182,951.8747030164376,50.0,3.539556099412492,1.4356014999686273,2,1,12.0,30.262189260040284,780.166347460046
836.3704192794698,882.195776827774,160.5054416400372,3.974531419268808,1149.0860388700974,50.96056788361,3.61494819469242,1.1192498763408714,2,0,8.87792314340727,40.0,886.4133328974223
883.1529425776596,928.4475576680604,145.46100416780683,4.581189573294027,1256.0587094415534,55.15470862121656,3.273078726603053,1.047973495431131,2,1,12.0,19.019227361600866,1010.2697224685036
832.1941025888798,885.9420218012195,151.71592294355506,4.518133463544213,1175.1206797387906,50.0,3.511829264370373,1.400831748795401,2,0,12.0,24.39040598764308,930.9625711807528
855.4699888527056,909.4482273036064,144.41970791052643,4.533703903269391,1125.014907894734,51.55990772269176,3.303041717682252,1.361452380868048,2,1,10.07130307824744,38.48002073805236,1014.8356689213248
828.2287149038788,883.1123496778912,145.37267271616545,5.08049184748383,1163.7415775335944,50.0,3.35350557717835,1.628710922032978,3,1,10.679292329227742,35.93980649029749,899.1004625872067
839.928446123488,897.3971505126445,160.12332954706082,4.4053603333666045,1005.8979563115064,50.0,3.095198932618812,1.004539555510439,3,0,12.0,31.67433496926047,821.552103346325
866.3186090543865,911.7077836462074,172.21444813307838,4.683639444263594,1208.9147651780074,55.6743774157423,3.0,1.57710407795363,3,1,11.665268350100188,23.960388173405136,967.4596078951204
876.2893871408852,924.1812005473436,144.47054991809117,5.70768137167304,1422.4685081872867,50.0,3.949203553388583,1.2331409829175222,1,0,12.0,17.055365403504318,1280.1111947841418
860.7870685573604,909.0450487811188,139.40908298282903,4.908453512489627,1177.2537640202488,50.0,3.0,1.2384695402104848,3,1,12.0,24.62525736368409,889.3312735265235
